caseid,reportedon,category,statuscode,casetype,Cops-Rops,sqlrequired,expclosedate,closedate,aging,currentowner,ConfigurationEffort[Hr],PM Effort [Hr],TestingEffort [Hr],TotalEffort [Hr],L1 Doc Approval,L2 Doc Approval,L3 Doc Approval,channel,details,subject
514855,08-06-2025,Configuration,Invalid,CR,CompanyOps,No,,08-11-2025,124 D,Deepali Kumari,0,,,,No,No,No,Web,"Cases are getting assigned to a Default user.

For reference Caseid: 00505274",Cases are getting assigned to a Default user
510761,07-07-2025,User Creation,Resolved,CR,CompanyOps,No,14-07-2025,14-07-2025,154 D,Anubhav Gupta,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
514654,08-05-2025,Configuration,Invalid,CR,CompanyOps,No,,08-08-2025,125 D,Niharika Verma,0,,,,No,No,No,Web,My experience at the time of joining CRM was 6years and 6 months but on the portal it is 6 years. Kindly update the same.,Change in 'Employee Experience (At the time of Joining)' detail
515728,08-12-2025,User Creation,Resolved,Incident,RevOps,,08-12-2025,14-08-2025,118 D,Dheeraj,8,0.4,0.8,9.2,Yes,Yes,No,Web,User creation - Sandeep Bendi,User creation - Sandeep Bendi
515514,08-11-2025,User Creation,Resolved,CR,CompanyOps,,08-11-2025,13-08-2025,119 D,Vivek Kumar,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
514772,08-05-2025,Configuration,Invalid,Incident,CompanyOps,,13-08-2025,08-07-2025,125 D,Anubhav Gupta,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Re: Not able to edit & close any case in MY
515302,08-08-2025,Configuration,Invalid,CR,CompanyOps,No,,08-11-2025,122 D,Deepali Kumari,0,,,,No,No,No,Web,Unable to fill june birthday leave on Timesheet. Need to mark it as on leave. currently it is showing freeze,Unable to fill june birthday leave on Timesheet. Need to mark it as on leave.
511809,14-07-2025,Configuration,Resolved,Incident,CompanyOps,No,,14-07-2025,147 D,Anubhav Gupta,2,0.1,0.2,2.3,Yes,Yes,Yes,Email,Email Syndication,Email Syndication : RE: Document (Purchase Order) SBC-2044886 Requires Acknowledgment
511791,14-07-2025,Configuration,Resolved,Incident,CompanyOps,No,,14-07-2025,147 D,Anubhav Gupta,2,0.1,0.2,2.3,Yes,Yes,Yes,Email,Email Syndication,Email Syndication : RE: Purchase Order Number PO/IT/ACIDAES S/00208635/2025-26 has been Approved
511833,14-07-2025,User Creation,Resolved,Incident,CompanyOps,No,22-07-2025,18-07-2025,147 D,Amit Anand,0,,,,Yes,Yes,Yes,Web,,User Creation
511916,15-07-2025,User Creation,Resolved,CR,CompanyOps,No,,16-07-2025,146 D,Lisha Gupta,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
511827,14-07-2025,User Creation,Resolved,CR,CompanyOps,No,14-07-2025,29-07-2025,147 D,Sagar Verma,1,0.05,0.1,1.15,Yes,Yes,Yes,Web,,User Creation
511778,14-07-2025,Configuration,Resolved,CR,CompanyOps,No,14-07-2025,30-07-2025,147 D,Laksh Gupta,6,0.3,0.6,6.9,Yes,Yes,Yes,Web,User Sanket Salve unable to access existing items,User Sanket Salve unable to access existing items
511824,14-07-2025,User Creation,Resolved,CR,CompanyOps,No,15-07-2025,30-07-2025,147 D,Dheeraj,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
514183,08-01-2025,User Creation,Resolved,Incident,CompanyOps,No,08-01-2025,08-11-2025,129 D,Sagar Verma,1,0.05,0.1,1.15,Yes,Yes,Yes,Web,User creation - Taijas Santosh Tharwal,User creation - Taijas Santosh Tharwal
511630,07-11-2025,Configuration,Invalid,CR,CompanyOps,No,,07-12-2025,150 D,Lisha Gupta,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Re: Magnifi - CRM Next Support Team
510163,07-02-2025,Configuration,Resolved,CR,CompanyOps,No,27-07-2025,07-09-2025,159 D,Himanshu Padaliya,0,,,,Yes,Yes,Yes,Email,Email Syndication,Email Syndication : MYCRM Data transition | Abhishek | Kotak Mahindra Bank & IndusInd Bank
510475,07-04-2025,User Creation,Resolved,CR,CompanyOps,No,,07-09-2025,157 D,Lisha Gupta,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,User creation - Rutuja Ankush Kadam,User creation - Rutuja Ankush Kadam
510485,07-04-2025,Configuration,Resolved,CR,CompanyOps,No,,07-04-2025,157 D,Lisha Gupta,12,0.6,1.2,13.8,Yes,Yes,Yes,Web,"Hi Team,

Please deactivate below user id in MY Portal.

EC3275	Vibhuti Sharad Koli - Vibhuti.Koli@businessnext.com
EC2497	Divya Chandrakant Susvirkar - divya.susvirkar@businessnext.com
EC3669	Durvesh Prasad Mhatre - durvesh.mhatre@businessnext.com
TP0059	Abhijeet Sanjay Mane - abhijeet.mane@businessnext.com
EC2533	Kajal Jain - Kajal.Jain@businessnext.com
IC9322	Keshav Mangal - keshav.mangal@businessnext.com
EC3214	Karan Juneja - Karan.Juneja@businessnext.com",User deactivate
510487,07-04-2025,Configuration,Invalid,CR,CompanyOps,No,,07-04-2025,157 D,Lisha Gupta,0,,,,No,No,No,Web,User Name: prashila.karlenaik@crmnext.in,Unable to login in My Portal Reset Password
510494,07-04-2025,Configuration,Invalid,CR,CompanyOps,No,,07-08-2025,157 D,Nishant Kumar,0,,,,No,No,No,Email,Email Syndication,"Email Syndication : Unable to Select ""State Bank of India"" - Travel Desk Request"
510760,07-07-2025,User Creation,Invalid,Incident,CompanyOps,No,07-08-2025,07-09-2025,154 D,Stuti Jain,0,,,,No,No,No,Web,,User Creation
510799,07-07-2025,Configuration,Invalid,CR,CompanyOps,No,27-07-2025,21-07-2025,154 D,Akash Solanki,0,,,,No,No,No,Web,"Hello Team,

Currently, the US Customer role is not able to raise an FQ in MyPortal as per the existing setup.

Kindly enable this functionality, similar to what is available for the Customer role.",Enable Functional Query Layout for US Customer
510764,07-07-2025,User Creation,Resolved,Incident,CompanyOps,No,07-08-2025,07-10-2025,154 D,Deepali Kumari,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
510892,07-08-2025,Configuration,Invalid,Incident,CompanyOps,No,07-08-2025,07-09-2025,153 D,Laksh Gupta,0,,,,No,No,No,Email,Email Syndication,"Email Syndication : Dheeraj shared ""Finance CRs MPR Tracker"" with you"
510906,07-08-2025,Configuration,Invalid,CR,CompanyOps,No,07-08-2025,07-09-2025,153 D,Anubhav Gupta,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Travel request Rejection issue
511136,07-09-2025,Configuration,Invalid,Incident,CompanyOps,No,22-07-2025,18-07-2025,152 D,Amit Anand,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Re: MYBUSINESSNEXT Portal Credentials
511152,07-09-2025,Configuration,Invalid,CR,CompanyOps,No,,07-09-2025,152 D,Lisha Gupta,0,,,,No,No,No,Web,,Test
511193,07-09-2025,Configuration,Resolved,CR,CompanyOps,No,,07-09-2025,152 D,Lisha Gupta,6,0.3,0.6,6.9,Yes,Yes,Yes,Web,"Hi Team,

Please deactivate below user id in MY Portal.
EC3622	Aaditya Katare - aaditya.katare@businessnext.com
EC2532	Mahesh Mahaling Akkanawru - mahesh.akkanawru@businessnext.com",User deactivate
511267,07-09-2025,Configuration,Invalid,CR,CompanyOps,No,27-07-2025,18-07-2025,152 D,Anubhav Gupta,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Closing issue 468266
511357,07-09-2025,User Creation,Invalid,CR,CompanyOps,No,27-07-2025,21-07-2025,152 D,Sagar Verma,0,,,,No,No,No,Web,,New User creation - Jinali Kamdar
511474,07-10-2025,Configuration,Resolved,Incident,CompanyOps,No,07-10-2025,14-07-2025,151 D,Anubhav Gupta,2,0.1,0.2,2.3,Yes,Yes,Yes,Email,Email Syndication,Email Syndication : Project Id are not synced in Netsuite
511484,07-10-2025,Configuration,Resolved,CR,CompanyOps,No,16-07-2025,14-07-2025,151 D,Anubhav Gupta,2,0.1,0.2,2.3,Yes,Yes,Yes,Email,Email Syndication,Email Syndication : Re: Project Id are not synced in Netsuite
514797,08-06-2025,User Creation,Resolved,CR,CompanyOps,No,08-06-2025,08-11-2025,124 D,Vivek Kumar,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
514796,08-06-2025,User Creation,Resolved,CR,CompanyOps,No,08-06-2025,13-08-2025,124 D,Niharika Verma,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
511515,07-11-2025,Configuration,Resolved,CR,CompanyOps,No,16-07-2025,14-07-2025,150 D,Anubhav Gupta,2,0.1,0.2,2.3,Yes,Yes,Yes,Email,Email Syndication,Email Syndication : RE: DANAMON PO.81224 Rev 0 ACIDAES SOLUTIONS PRIVATE LIMITED
510888,07-08-2025,Configuration,Resolved,Incident,CompanyOps,No,07-08-2025,07-11-2025,153 D,Vivek Kumar,6,0.3,0.6,6.9,Yes,Yes,Yes,Web,"Hi Team,

I would like to request for adding a new role titled ""Project Manager"" on the my.businessnext.com platform. This role is essential for enabling effective project oversight, task management, and team coordination within the portal.

Role Name: Project Manager
Purpose: To manage and oversee project activities, assign tasks, monitor progress etc.
Employee ID : EC1383
Email Id: vijay.ravatale@businessnext.com

Required approval has been attached with the case.",Request for Approval to Add New Role on My Business Next portal
510752,07-07-2025,Configuration,Resolved,Incident,CompanyOps,No,07-08-2025,07-11-2025,154 D,Vivek Kumar,12,0.6,1.2,13.8,Yes,Yes,Yes,Web,"Request you to kindly update the Reporting manager on My Businessnext portal for these members. 

1.Mohit Valecha
2.Rohit Shinde

Old Reporting : Vijay Ravatale
New Reporting: Afwan Sayed",Reporting Manager change on My Businessnext portal
511440,07-10-2025,Configuration,Invalid,CR,CompanyOps,No,16-07-2025,21-07-2025,151 D,Anubhav Gupta,0,,,,No,No,No,Email,Email Syndication,Email Syndication : User Travel form requirement
511640,07-11-2025,Configuration,Invalid,CR,CompanyOps,No,22-07-2025,14-07-2025,150 D,Lakshya Goel,0,,,,No,No,No,Web,"I am trying to raise an incident but iiab account name is not visible.
kindly give access.",IIAB account name not visible
511017,07-08-2025,Configuration,Invalid,Incident,CompanyOps,No,07-08-2025,17-07-2025,153 D,Nishant Kumar,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Re: MYBUSINESSNEXT Portal Credentials
511670,07-11-2025,Configuration,Resolved,CR,CompanyOps,No,,14-07-2025,150 D,Lisha Gupta,6,0.3,0.6,6.9,Yes,Yes,Yes,Web,"Hi Team,

Please deactivate below user id in MY Portal.

EC3234	Samson Raymond Kajar -samson.kajar@businessnext.com
EC3324	Abhishek Verma - Abhishek.Verma1@businessnext.com
EC3287	Rahul Nandkumar Mirashi - rahul.mirashi@businessnext.com
EC2074	Kamran Shaikh -kamran.shaikh@businessnext.com
EC3487	Saurabh Singh - Saurabh.Singh@businessnext.com",User deactivate
511731,14-07-2025,Configuration,Invalid,Incident,,,13-07-2025,14-07-2025,147 D,Anubhav Gupta,0,,,,No,No,No,Email,Email Syndication,Email Syndication : RE: Document (Purchase Order) SBC-2044886 Requires Acknowledgment
511733,14-07-2025,Configuration,Resolved,CR,CompanyOps,No,17-07-2025,18-07-2025,147 D,Vivek Kumar,72,3.6,7.2,82.8,Yes,Yes,Yes,Web,"This MPR is raised for Modification of Category, Sub Category, Sub-Sub Category and Template Configuration, Details are attached in excel in my.businessnext.com

Modification summary is given below :

New :	2
Only template body to be changed:	3
Sub Sub Category, Priority, Template Name, Template Body to be changed:	2
Sub Sub category, Template Name, Template Body to be changed:	1","WebService | Modification of Category, Sub Category, Sub-Sub Category, Priority and Template Configuration"
511680,07-11-2025,Configuration,Invalid,CR,CompanyOps,No,22-07-2025,16-07-2025,150 D,Vivek Kumar,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Re: Magnifi - CRM Next Support Team
512809,22-07-2025,Configuration,Resolved,CR,CompanyOps,No,22-07-2025,23-07-2025,139 D,Anubhav Gupta,9,0.45,0.9,10.35,Yes,Yes,Yes,Email,Email Syndication,Email Syndication : My portal issue
511751,14-07-2025,Configuration,Invalid,CR,CompanyOps,No,21-07-2025,15-07-2025,147 D,Himanshu Padaliya,0,,,,No,No,No,Web,"To add testcases with Pattern while clicking on Add Testcase then found script expectation found for Eng Service Assurance , TL  Service Assurance  Role.",Getting Crash while adding testcase from Pattern Detail page
513423,25-07-2025,User Creation,Resolved,CR,CompanyOps,No,30-07-2025,30-07-2025,136 D,Himanshu Padaliya,96,4.8,9.6,110.4,Yes,Yes,Yes,Web,The user should be able to view all views and reports created for Foothill Federal Credit Union Implementation (Project Id: 00013996). It should have all the new functionality created for US customers of the views and the custom action button. Attached expected functionality doc for reference.,User Creation - Joshua Hurte - US Customer - Foothill Federal Credit Union
513424,25-07-2025,User Creation,Resolved,CR,CompanyOps,No,26-07-2025,30-07-2025,136 D,Niharika Verma,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,The user should be able to view all views and reports created for Foothill Federal Credit Union Implementation (Project Id: 00013996). It should have all the new functionality created for US customers of the views and the custom action button. Attached expected functionality doc for reference.,User Creation - Cindy Coyle- US Customer - Foothill Federal Credit Union
515473,08-11-2025,Configuration,Invalid,CR,CompanyOps,No,,08-11-2025,119 D,Lisha Gupta,0,,,,No,No,No,Email,Email Syndication,Email Syndication : RE: Error in Projected Cash Inflow Reort
514069,31-07-2025,User Creation,Resolved,CR,CompanyOps,No,31-07-2025,08-01-2025,130 D,Lisha Gupta,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,User creation - Jatin Mangesh Koyande,User creation - Jatin Mangesh Koyande
514109,31-07-2025,User Creation,Resolved,CR,CompanyOps,No,08-01-2025,08-06-2025,130 D,Vivek Kumar,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
514829,08-06-2025,Configuration,Invalid,Incident,CompanyOps,No,13-08-2025,08-07-2025,124 D,Anubhav Gupta,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Automatic reply: Unable to raise CaseID on businessnext portal
514189,08-01-2025,User Creation,Resolved,CR,CompanyOps,No,08-01-2025,08-07-2025,129 D,Anubhav Gupta,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,User creation - Narita John Fernandes,User creation - Narita John Fernandes
512032,15-07-2025,Configuration,Resolved,Incident,RevOps,No,15-07-2025,08-08-2025,146 D,Dheeraj,1,0.05,0.1,1.15,Yes,Yes,No,Email,Email Syndication,Email Syndication : RE: Magnifi - CRM Next Support Team
511904,14-07-2025,User Creation,Resolved,CR,CompanyOps,No,21-07-2025,16-07-2025,147 D,Amit Anand,0,,,,Yes,Yes,Yes,Web,"Create MyBusinessNext Portal access for Jered O’Grady. 
Email: jogrady@communitychoicecu.com
Customer: CCCU (Community Choice Credit Union)
Role: US Customer
Replicate the user created for Rachel Huey. Case ID: 424521",Customer user creation - CCCU - Jered O’Grady
511831,14-07-2025,User Creation,Resolved,CR,CompanyOps,No,21-07-2025,16-07-2025,147 D,Vivek Kumar,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
510741,07-07-2025,Configuration,Resolved,CR,CompanyOps,No,,16-07-2025,154 D,Lisha Gupta,40,2,4,46,Yes,Yes,Yes,Web,"Please remove the following resources allocated to Project 13834: Sampath Bank: New Implementation 2025.

Name
Anshul Pundir
Gaurav Ashok Singh
Khandu Dhondiram Shinde
Mithilesh Tank
Neelam Akshay Memane
Pravin Awari
Saurabh Bhadauriya
Saurabh Jain
Shilpi Mohanty
Shilpi Mohanty

Not able to delete resources from Project.",Request to remove following resources from Project 13834: Sampath Bank: New Implementation 2025
506376,06-05-2025,Configuration,Resolved,CR,CompanyOps,No,,16-07-2025,186 D,Lisha Gupta,30,1.5,3,34.5,Yes,Yes,Yes,Web,"Dear Team,

Please find the attached document outlining the required changes for SDM (Incident Layout). Kindly review and implement the updates as specified.

Do let me know in case any clarification is needed.",SDM Changes for Engr Production Role
511702,07-11-2025,Configuration,Resolved,CR,CompanyOps,No,19-07-2025,15-07-2025,150 D,Lisha Gupta,8,0.4,0.8,9.2,Yes,Yes,Yes,Email,Email Syndication,Email Syndication : Jinali Kamdar - access to my.businessnext
511829,14-07-2025,User Creation,Resolved,CR,CompanyOps,No,21-07-2025,15-07-2025,147 D,Anubhav Gupta,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
511822,14-07-2025,User Creation,Resolved,CR,CompanyOps,No,21-07-2025,15-07-2025,147 D,Deepali Kumari,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
511820,14-07-2025,Configuration,Resolved,CR,CompanyOps,No,21-07-2025,15-07-2025,147 D,Himanshu Padaliya,2,0.1,0.2,2.3,Yes,Yes,Yes,Email,Email Syndication,Email Syndication : Account Creation: L&T Finance
512058,15-07-2025,Configuration,Invalid,Incident,CompanyOps,No,22-07-2025,22-07-2025,146 D,Dheeraj,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Re: Jinali Kamdar - access to my.businessnext
512108,16-07-2025,User Creation,Resolved,CR,CompanyOps,No,16-07-2025,29-07-2025,145 D,Sagar Verma,1,0.05,0.1,1.15,Yes,Yes,Yes,Web,,User Creation
512093,16-07-2025,Configuration,Resolved,Incident,CompanyOps,No,16-07-2025,18-07-2025,145 D,Anubhav Gupta,4,0.2,0.4,4.6,Yes,Yes,Yes,Web,"While updating any requirement system is showing error as "" Allocate time of this project has been consumed"". Kindly help for the same",11780| Unable to update any requirement mapped under this project
515241,08-08-2025,Configuration,Invalid,CR,CompanyOps,No,,08-08-2025,122 D,Vivek Kumar,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Re: Regarding the request of Role of ITSM on myportal
515046,08-07-2025,User Creation,Resolved,Incident,CompanyOps,,08-07-2025,08-11-2025,123 D,Dheeraj,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,User creation - Vijay Lalchand Yadav,User creation - Vijay Lalchand Yadav
512251,17-07-2025,Configuration,Invalid,CR,CompanyOps,No,,22-07-2025,144 D,Niharika Verma,0,,,,No,No,No,Email,Email Syndication,Email Syndication : Re: Magnifi - CRM Next Support Team
512806,22-07-2025,Configuration,Invalid,Incident,CompanyOps,No,29-07-2025,25-07-2025,139 D,Anubhav Gupta,0,,,,No,No,No,Web,User Sharad Pawar not able to access HR HelpDesk,User Sharad Pawar not able to access HR HelpDesk
517210,21-08-2025,Configuration,Invalid,CR,CompanyOps,No,,25-08-2025,109 D,Lisha Gupta,0,,,,No,No,No,Web,Issue Showcasing that maximum regularization exceeded but have not applied any of it yet.,Regularizations not getting submitted on people strong portal
515518,08-11-2025,User Creation,Resolved,CR,CompanyOps,No,08-11-2025,13-08-2025,119 D,Deepali Kumari,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
516983,20-08-2025,Configuration,Resolved,Incident,CompanyOps,No,21-08-2025,20-08-2025,110 D,Anubhav Gupta,14,0.7,1.4,16.1,Yes,Yes,Yes,Web,"HI
Unable to access cases and accesses with my view/profile. Aman has already raised a request for access over MY portal cases and accesses. Kindly help. Thanks. 

Attached is the error that I am facing.",Unable to access Cases with my view
517113,21-08-2025,User Creation,Resolved,CR,CompanyOps,No,21-08-2025,21-08-2025,109 D,Himanshu Padaliya,8,0.4,0.8,9.2,Yes,Yes,Yes,Web,,User Creation
512130,16-07-2025,Configuration,Resolved,CR,CompanyOps,No,16-07-2025,18-07-2025,145 D,Vivek Kumar,4,0.2,0.4,4.6,Yes,Yes,Yes,Web,"Hi Team,

Please deactivate below user id in MY Portal.

EC3625	Mohd Saqib - mohd.saqib@businessnext.com",User deactivate
512268,17-07-2025,Configuration,Invalid,CR,CompanyOps,No,,22-07-2025,144 D,Niharika Verma,0,,,,No,No,No,Web,"CRM portal Login page is not rendering correctly — it appears without proper styling for arab corporate client.  screenshot attached 

We have checked on different browsers but still same issue.",CRM portal Login page is not rendering correctly — it appears without proper styling for arab corporate client
